Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BT_0702,1386.311412,-0.16185961,0.121569236,-1.331419152,0.183051131,0.999886879
BT_0703,1057.104673,-0.123677285,0.072209495,-1.712756539,0.086757339,0.999886879
BT_0704,4019.505953,-0.10636587,0.132632758,-0.801957763,0.422577391,0.999886879
BT_0705,1440.07436,-0.056228132,0.12255935,-0.458782886,0.646390086,0.999886879
BT_0708,69.14234923,-0.253062941,0.288129397,-0.878296154,0.379783023,0.999886879
BT_0709,143.4679633,0.30999834,0.290142484,1.068434846,0.285324406,0.999886879
BT_0710,25.71800475,-0.015238369,0.480027648,-0.031744774,0.974675588,0.999886879
BT_0711,31963.4274,0.292749202,0.422735978,0.692510734,0.488616647,0.999886879
BT_0712,5062.239397,0.244505189,0.442222789,0.552900473,0.580331564,0.999886879
BT_0713,5196.275956,0.286014153,0.467624874,0.611631607,0.540781522,0.999886879
BT_0714,13526.0807,0.274124013,0.42625992,0.643091223,0.52016491,0.999886879
BT_0715,3513.394897,0.254378662,0.444936666,0.571718812,0.567512488,0.999886879
BT_0716,7056.771846,0.20433015,0.430038552,0.475143796,0.634684484,0.999886879
BT_0717,11446.34184,0.244751206,0.430747491,0.568201117,0.569898413,0.999886879
BT_0718,25577.3838,0.249814651,0.433975195,0.575642696,0.564856716,0.999886879
BT_0719,11180.25734,0.263679615,0.460567993,0.572509637,0.566976759,0.999886879
BT_0720,4284.604456,0.284102906,0.477789614,0.594619258,0.552098004,0.999886879
BT_0721,4470.430451,0.062536738,0.117657852,0.531513509,0.595062983,0.999886879
BT_0722,1316.469355,0.069852768,0.191027008,0.36566959,0.714611641,0.999886879
BT_0723,337.6423862,0.055303475,0.250737248,0.220563461,0.825432354,0.999886879
BT_0724,776.8810993,0.249890142,0.123809718,2.018340283,0.043555834,0.999886879
BT_0725,441.625256,-0.08343651,0.114471739,-0.728883044,0.466073208,0.999886879
BT_0726,24.8474435,0.163112996,0.522128261,0.312400244,0.754736365,0.999886879
BT_0727,627.6576175,0.18298979,0.275365522,0.664534138,0.506348507,0.999886879
BT_0728,896.5979145,-0.20303038,0.105305769,-1.928008145,0.053854113,0.999886879
BT_0729,1412.792334,-0.071819231,0.101285456,-0.709077431,0.478276427,0.999886879
BT_0730,1539.970888,-0.105772361,0.144534528,-0.731813792,0.464282229,0.999886879
BT_0731,2171.245209,-0.07968805,0.086765152,-0.918433826,0.358391788,0.999886879
BT_0732,789.3496118,-0.012272227,0.11676534,-0.105101629,0.916295166,0.999886879
BT_0733,1395.099959,-0.03145341,0.114607321,-0.274445036,0.783742637,0.999886879
BT_0734,576.6654116,-0.056131521,0.205950211,-0.272548986,0.785199931,0.999886879
BT_0735,2597.976819,0.275968899,0.720820947,0.382853607,0.701828312,0.999886879
BT_0736,947.3297527,0.250414723,0.681707989,0.367334294,0.713369676,0.999886879
BT_0737,1665.594933,0.043948287,0.267737431,0.164146965,0.86961545,0.999886879
BT_0738,22650.15405,-0.061935794,0.167784123,-0.369139778,0.712023541,0.999886879
BT_0739,1090.85154,0.073682821,0.113386689,0.6498366,0.515797774,0.999886879
BT_0740,1112.55333,0.069754874,0.112084819,0.622340065,0.533718282,0.999886879
BT_0741,2584.77105,0.016880241,0.098221016,0.171859765,0.863547779,0.999886879
BT_0742,5893.493217,0.018583409,0.090064269,0.206334973,0.836529262,0.999886879
BT_0743,6624.203603,0.087450285,0.074235596,1.178010139,0.238792564,0.999886879
BT_0744,1103.39615,0.042914364,0.106599967,0.402573898,0.687261715,0.999886879
BT_0745,2716.988795,-0.009539373,0.075261585,-0.12674956,0.899138619,0.999886879
BT_0746,3643.446673,-0.021253879,0.08686293,-0.244682961,0.806701922,0.999886879
BT_0747,4181.958939,0.094028669,0.095931531,0.980164371,0.327004989,0.999886879
BT_0748,5803.867882,-0.229062703,0.235552491,-0.972448654,0.330827397,0.999886879
BT_0749,5961.513089,0.020111041,0.104910785,0.191696603,0.847979867,0.999886879
BT_0750,1769.513344,0.064328855,0.105196704,0.611510179,0.540861882,0.999886879
BT_0751,2510.112244,0.133208863,0.103691638,1.284663502,0.198909898,0.999886879
BT_0752,319.4416443,-0.076251769,0.11673827,-0.653185707,0.513636564,0.999886879
BT_0753,206.2089526,0.016133171,0.291430295,0.055358593,0.955852783,0.999886879
BT_0754,304.8484551,0.186148058,0.276969153,0.672089492,0.501526726,0.999886879
BT_0755,41.14085201,0.005920376,0.439106704,0.013482774,0.989242629,0.999886879
BT_0756,165.9934242,-0.171545486,0.290005029,-0.591525901,0.554168106,0.999886879
BT_0757,190.774986,-0.27561526,0.284464641,-0.968891105,0.332599524,0.999886879
BT_0758,111.9935976,-0.024184627,0.349722876,-0.06915369,0.944867285,0.999886879
BT_0760,54.38049699,0.029310637,0.705697683,0.041534269,0.966869974,0.999886879
BT_0761,1810.025973,-0.0797086,0.089815358,-0.887471827,0.374824928,0.999886879
BT_0762,37.26468257,-0.155916495,0.344991927,-0.451942446,0.651310445,0.999886879
BT_0763,193.1324028,-0.079296102,0.251556247,-0.315222152,0.752592987,0.999886879
BT_0764,149.0135431,-0.316751002,0.313911465,-1.009045662,0.312952736,0.999886879
BT_0765,138.2901907,-0.148203019,0.22307203,-0.664372932,0.506451653,0.999886879
BT_0766,3148.984541,-0.246831363,0.203113221,-1.215240261,0.224274469,0.999886879
BT_0767,1275.093788,-0.014549624,0.09803174,-0.148417485,0.882013302,0.999886879
BT_0768,572.4167855,-0.051717897,0.117683685,-0.439465306,0.660324415,0.999886879
BT_0769,3293.419071,-0.014298883,0.072825933,-0.196343282,0.844341486,0.999886879
BT_0770,3789.995546,-0.066160862,0.08262637,-0.800723327,0.423291835,0.999886879
BT_0771,13982.94546,-0.076814563,0.088415409,-0.868791581,0.384961139,0.999886879
BT_0772,783.9714444,0.096285998,0.169315452,0.568678151,0.569574578,0.999886879
BT_0773,5785.027618,-0.064838595,0.082034285,-0.790384104,0.429303482,0.999886879
BT_0774,2486.582438,0.008641697,0.111835291,0.077271642,0.938407449,0.999886879
BT_0775,803.3016181,-0.153099766,0.225212691,-0.679800796,0.496630603,0.999886879
BT_0776,773.8085594,-0.038370974,0.247900479,-0.154783781,0.876991778,0.999886879
BT_0777,280.7088492,-0.218183918,0.282381417,-0.772656785,0.439725528,0.999886879
BT_0778,750.4151727,0.204576779,0.672362808,0.30426546,0.760925657,0.999886879
BT_0779,1791.198221,-0.032138458,0.368743977,-0.087156563,0.930547066,0.999886879
BT_0780,451.265166,-0.073332936,0.186056143,-0.394144127,0.693474634,0.999886879
BT_0781,835.204856,-0.028192239,0.165696274,-0.170144073,0.864896833,0.999886879
BT_0784,45344.90102,0.087637469,0.221108147,0.396355676,0.69184266,0.999886879
BT_0785,8348.836432,-0.133643781,0.112563331,-1.187276353,0.235118632,0.999886879
BT_0785a,233.9758745,0.375163449,0.801031414,0.468350483,0.639533973,0.999886879
BT_0786,223.0771939,0.388199251,0.571349928,0.679442198,0.49685772,0.999886879
BT_0787,359.269004,0.023409766,0.578285347,0.040481341,0.967709382,0.999886879
BT_0788,420.1083663,0.119290402,0.56170922,0.212370383,0.83181809,0.999886879
BT_0789,8302.783469,0.010462016,0.152622586,0.068548281,0.945349188,0.999886879
BT_0790,251.4732378,-0.007384998,0.219049549,-0.033713825,0.973105354,0.999886879
BT_0791,49.38570188,-0.343682682,0.369692335,-0.929645141,0.352554847,0.999886879
BT_0792,214.935598,-0.06955588,0.191616583,-0.362995097,0.716608547,0.999886879
BT_0793,610.7144669,-0.07498278,0.172704187,-0.434168861,0.664165824,0.999886879
BT_0794,37.76695795,-0.019946781,0.381150401,-0.052333096,0.958263283,0.999886879
BT_0795,2273.296251,0.042936501,0.191566047,0.224134191,0.822652889,0.999886879
BT_0796,18.31359361,0.143727278,0.615276251,0.233597961,0.815297111,0.999886879
BT_0797,261.2660932,0.230386248,0.119690336,1.924852548,0.054247808,0.999886879
BT_0800,12.97401707,0.58210505,0.567110927,1.026439489,0.304684472,0.999886879
BT_0801,11.09179926,0.480767802,0.614986209,0.781753793,0.434359281,0.999886879
BT_0802,73.07828191,-0.108361634,0.20866789,-0.519301912,0.60355022,0.999886879
BT_0803,33.18104041,0.279390307,0.3296579,0.847515886,0.396707636,0.999886879
BT_0804,1782.469915,-0.097478476,0.088613994,-1.10003479,0.271316964,0.999886879
BT_0805,944.5107079,0.27735825,0.601554536,0.461069169,0.64474898,0.999886879
BT_0806,28636.83028,0.003937425,0.096666912,0.04073188,0.967509646,0.999886879
BT_0807,2371.759005,-0.103214349,0.110557297,-0.933582414,0.35051934,0.999886879
BT_0808,2591.830813,-0.022896842,0.092457023,-0.247648489,0.80440639,0.999886879
BT_0809,4675.944062,0.019443513,0.08294805,0.234405906,0.814669874,0.999886879
BT_0810,1033.517504,0.031932485,0.088178678,0.362133866,0.717251998,0.999886879
BT_0811,1366.922334,-0.088355341,0.124296008,-0.710846165,0.477179569,0.999886879
BT_0812,74.19029525,0.248578722,0.345422124,0.719637524,0.471748202,0.999886879
BT_0813,333.6268902,-0.106064533,0.163418077,-0.649037949,0.516313847,0.999886879
BT_0814,1971.52442,-0.076273286,0.106012207,-0.719476446,0.47184741,0.999886879
BT_0815,10144.0503,0.084046327,0.098792848,0.85073291,0.394917737,0.999886879
BT_0816,1034.373415,0.190008626,0.462810031,0.410554251,0.681399415,0.999886879
BT_0817,4461.953425,0.011766926,0.091762858,0.128231901,0.897965455,0.999886879
BT_0818,2019.155367,-0.03053542,0.07468821,-0.40883855,0.682658148,0.999886879
BT_0819,574.5269437,0.089001432,0.127342579,0.698913377,0.484606167,0.999886879
BT_0820,1333.102536,-0.074781033,0.12496158,-0.598432197,0.549551588,0.999886879
BT_0821,927.2536838,-0.348201534,0.357816017,-0.973130094,0.330488649,0.999886879
BT_0822,2381.869503,0.005919943,0.105394457,0.056169392,0.955206864,0.999886879
BT_0823,1115.032086,-0.232125414,0.148974431,-1.558156076,0.119196254,0.999886879
BT_0824,168.4479259,-0.34144891,0.302267854,-1.129623628,0.25863485,0.999886879
BT_0825,569.7205605,-0.279260391,0.293069994,-0.952879504,0.340651126,0.999886879
BT_0826,4304.347938,0.032365408,0.091463532,0.353861337,0.723442803,0.999886879
BT_0827,5729.814737,-0.025145707,0.084821623,-0.296453975,0.76688341,0.999886879
BT_0828,1449.764242,-0.00362826,0.114245671,-0.031758403,0.97466472,0.999886879
BT_0829,3679.318177,-0.06173063,0.130763478,-0.472078526,0.636870739,0.999886879
BT_0830,1643.781487,-0.027245298,0.094061759,-0.289653295,0.772081491,0.999886879
BT_0831,7021.094444,-0.069359181,0.180920157,-0.38336901,0.701446178,0.999886879
BT_0832,4020.851306,-0.03592344,0.248566737,-0.144522314,0.885088038,0.999886879
BT_0833,6119.393576,0.087367738,0.140681536,0.621032014,0.534578559,0.999886879
BT_0834,4549.064931,-0.119999026,0.065733635,-1.825534613,0.067920393,0.999886879
BT_0835,7510.759181,-0.069064405,0.06258603,-1.103511522,0.269805091,0.999886879
BT_0836,3316.972894,-0.066674107,0.080679273,-0.82640936,0.408571916,0.999886879
BT_0837,16052.32655,-0.055240788,0.054992483,-1.004515268,0.315130316,0.999886879
BT_0838,220.3323996,0.199931391,0.149655266,1.335946249,0.181566843,0.999886879
BT_0840,883.4552698,-0.138070743,0.170895216,-0.807926323,0.419132997,0.999886879
BT_0841,614.4470971,-0.248927431,0.148907154,-1.671695583,0.094584366,0.999886879
BT_0842,275.2406869,-0.138850909,0.129454935,-1.072581041,0.283459135,0.999886879
BT_0843,686.6227237,-0.250104907,0.13682228,-1.827954527,0.067556376,0.999886879
BT_0844,567.6389999,-0.167057695,0.112038398,-1.491075365,0.135941709,0.999886879
BT_0845,936.2194865,-0.152632436,0.095021912,-1.606286737,0.108210923,0.999886879
BT_0846,943.4639106,-0.110902412,0.091492653,-1.212145555,0.225456668,0.999886879
BT_0848,646.4472697,-0.058830115,0.136096963,-0.432266185,0.665547961,0.999886879
BT_0853,616.4518707,-0.065108904,0.10981283,-0.592907988,0.553242732,0.999886879
BT_0854,709.7981579,0.52352499,0.690224966,0.758484575,0.448160944,0.999886879
BT_0855,169.3426313,-0.138365514,0.165536468,-0.835861221,0.40323298,0.999886879
BT_0856,309.8055788,-0.175526478,0.114785883,-1.529164325,0.126223712,0.999886879
BT_0859,106.9263742,0.084073674,0.249884929,0.336449558,0.736531884,0.999886879
BT_0860,30.80773394,0.26937369,0.34776411,0.774587379,0.438583517,0.999886879
BT_0861,64.1079941,0.181060594,0.362115565,0.500007763,0.617069612,0.999886879
BT_0862,35.81920046,-0.270465877,0.367511308,-0.735938925,0.461767867,0.999886879
BT_0863,38.76899516,-0.006627601,0.47133937,-0.014061208,0.988781149,0.999886879
BT_0864,26.39649196,0.20506974,0.489645518,0.418812657,0.675353054,0.999886879
BT_0865,23.68676818,0.353370661,0.465566591,0.759012068,0.447845338,0.999886879
BT_0866,11.98548121,0.598155733,0.581124774,1.029306887,0.303335488,0.999886879
BT_0867,47.59229168,0.225775172,0.262300942,0.860748613,0.389376513,0.999886879
BT_0868,837.9532798,-0.081833058,0.105597485,-0.774952721,0.438367598,0.999886879
BT_0869,1500.658405,0.044189741,0.13984622,0.315988098,0.752011542,0.999886879
BT_0870,21573.82323,0.009676518,0.165302829,0.058538129,0.953319992,0.999886879
BT_0871,1045.169061,0.117775681,0.127147557,0.926291337,0.354294597,0.999886879
BT_0872,21174.69199,0.002164625,0.100518785,0.021534532,0.982819257,0.999886879
BT_0873,7319.280075,-0.05941185,0.144064185,-0.41239847,0.680047385,0.999886879
BT_0874,1363.474069,0.053798217,0.140036646,0.384172419,0.700850659,0.999886879
BT_0875,2654.970634,-0.074835418,0.072738036,-1.028834734,0.303557342,0.999886879
BT_0876,3392.129848,-0.062240074,0.063016833,-0.987673778,0.323312441,0.999886879
BT_0877,1329.094681,-0.126664268,0.086429689,-1.465518035,0.142779635,0.999886879
BT_0878,138.624869,0.073145516,0.172579088,0.423837653,0.671684216,0.999886879
BT_0879,428.5051062,0.040640069,0.124053636,0.327600788,0.743213526,0.999886879
BT_0880,118.1762131,-0.015010428,0.196682414,-0.076318097,0.939166028,0.999886879
BT_0881,243.9013352,0.156473297,0.212952511,0.734780243,0.462473342,0.999886879
BT_0882,2751.66212,-0.101084723,0.076041999,-1.329327542,0.183739931,0.999886879
BT_0883,18879.79534,-0.110244582,0.120421829,-0.915486692,0.359936186,0.999886879
BT_0884,544.2273587,0.439621649,0.531350611,0.827366412,0.408029412,0.999886879
BT_0885,265.9010058,0.56913263,0.566410422,1.004806068,0.314990241,0.999886879
BT_0886,1418.016765,0.340121362,0.603005257,0.564043776,0.57272434,0.999886879
BT_0887,436.7534402,-0.116057414,0.120308162,-0.964667834,0.334711211,0.999886879
BT_0888,2748.728442,-0.075835998,0.117161987,-0.647274769,0.517454128,0.999886879
BT_0889,3340.093599,-0.119253186,0.092800679,-1.285046482,0.198776042,0.999886879
BT_0890,314.1900929,0.320749393,0.16278857,1.970343456,0.048799021,0.999886879
BT_0891,2841.907369,-0.146295423,0.238683935,-0.612925301,0.539925733,0.999886879
BT_0892,2836.6282,-0.15624921,0.236734789,-0.660017949,0.509242311,0.999886879
BT_0893,812.3883025,-0.198271349,0.227372395,-0.872011525,0.38320209,0.999886879
BT_0894,7197.897667,-0.045092811,0.048530182,-0.929170447,0.352800761,0.999886879
BT_0895,4568.036662,-0.04616195,0.112368306,-0.410809348,0.681212338,0.999886879
BT_0896,1567.540426,-0.075929082,0.153187967,-0.495659571,0.620134615,0.999886879
BT_0897,13591.45828,-0.181043763,0.432246305,-0.41884398,0.675330161,0.999886879
BT_0898,17982.34233,-0.077045738,0.276872601,-0.278271442,0.780803997,0.999886879
BT_0899,36851.85492,-0.053914807,0.115867799,-0.465313117,0.641707243,0.999886879
BT_0900,29148.46046,-0.032791169,0.115444836,-0.284041883,0.776378284,0.999886879
BT_0901,1459.57118,0.058544417,0.517814225,0.113060659,0.909982465,0.999886879
BT_0902,1437.443829,-0.080742651,0.216262146,-0.37335545,0.708883912,0.999886879
BT_0903,6067.682439,-0.00017907,0.19843867,-0.000902395,0.999279993,0.999886879
BT_0904,18175.98516,-0.009483937,0.17577659,-0.053954497,0.956971418,0.999886879
BT_0905,7386.973303,0.013187511,0.164052357,0.08038599,0.935930269,0.999886879
BT_0906,10389.89987,0.019684836,0.152595901,0.12899977,0.897357831,0.999886879
BT_0907,13988.59641,0.055339163,0.155059892,0.356888956,0.721174938,0.999886879
BT_0908,17151.38175,0.026576691,0.154260867,0.172284077,0.863214202,0.999886879
BT_0909,18819.28369,0.046051506,0.146254618,0.31487215,0.752858728,0.999886879
BT_0910,22629.11233,0.028611076,0.145451961,0.196704641,0.844058678,0.999886879
BT_0911,4913.707978,0.045500995,0.083601873,0.544258085,0.586263886,0.999886879
BT_0912,848.3412531,0.043971551,0.11366042,0.386867749,0.698854118,0.999886879
BT_0913,5643.126626,0.032842742,0.078579189,0.417957249,0.675978375,0.999886879
BT_0914,3830.094812,0.048473841,0.09320786,0.520061726,0.603020553,0.999886879
BT_0914a,8744.281913,0.087501924,0.171161315,0.511224888,0.609193593,0.999886879
BT_0915,16010.29486,0.08540295,0.164924152,0.51783168,0.604575713,0.999886879
BT_0916,13358.28866,0.071957678,0.154347403,0.466205953,0.641068089,0.999886879
BT_0917,2084.994804,0.051388394,0.088909622,0.577984617,0.563274505,0.999886879
BT_0920,3151.592389,-0.020399841,0.104066599,-0.196026782,0.844589204,0.999886879
BT_0921,5518.737356,-0.025934586,0.084185787,-0.308063716,0.75803385,0.999886879
BT_0922,157.0213272,-0.457055803,0.250270618,-1.826246355,0.067813162,0.999886879
BT_0924,943.0003136,-0.556801071,0.456215852,-1.220477256,0.222284006,0.999886879
BT_0925,439.5739005,-0.769927633,0.52762288,-1.459238524,0.144499469,0.999886879
BT_0926,1370.889383,-0.509089039,0.370621802,-1.373607913,0.169563439,0.999886879
BT_0927,531.6792254,-0.124201305,0.108728534,-1.142306447,0.253326662,0.999886879
BT_0928,416.8020787,-0.071710713,0.165597093,-0.433043309,0.664983307,0.999886879
BT_0929,15069.78673,-0.055887435,0.132276835,-0.42250357,0.672657495,0.999886879
BT_0931,161.625697,-0.090540275,0.245288613,-0.369117318,0.712040281,0.999886879
BT_0932,256.0747532,0.090923139,0.198000862,0.459205775,0.646086404,0.999886879
BT_0933,23.45885577,-0.268805052,0.492648181,-0.545632894,0.585318309,0.999886879
BT_0934,43.63332773,-0.200744083,0.464739336,-0.431949843,0.665777868,0.999886879
BT_0935,33.68189389,0.111289642,0.46620467,0.23871413,0.811327259,0.999886879
BT_0937,30.43189081,-0.286835103,0.455929223,-0.629121998,0.52926919,0.999886879
BT_0938,1869.038673,-0.156248517,0.118709977,-1.316220593,0.188100014,0.999886879
BT_0939,53.71069856,-0.074927396,0.395437922,-0.189479542,0.849716988,0.999886879
BT_0940,58.25713691,-0.370918167,0.458052586,-0.809772019,0.418071217,0.999886879
BT_0941,44.59780942,-0.280302656,0.461014233,-0.608013021,0.543178838,0.999886879
BT_0942,183.2526088,-0.179684304,0.335499693,-0.535572187,0.592254255,0.999886879
BT_0943,283.8172517,-0.083254819,0.380878889,-0.218586068,0.826972506,0.999886879
BT_0944,88.53040178,-0.369872227,0.362024361,-1.021677731,0.306933454,0.999886879
BT_0945,243.1374179,-0.222065028,0.377886053,-0.587650765,0.556766729,0.999886879
BT_0946,273.201255,0.048976077,0.160199707,0.305718891,0.759818689,0.999886879
BT_0947,13.26959536,0.540386269,0.674435761,0.801242016,0.422991551,0.999886879
BT_0948,9.967695911,0.225937678,0.708064337,0.319092018,0.749656736,0.999886879
BT_0950,150.3829229,-0.418568721,0.221515828,-1.889565752,0.058816061,0.999886879
BT_0951,106.5822967,-0.323520201,0.200091028,-1.616865108,0.105907402,0.999886879
BT_0952,575.6872985,-0.176338846,0.102247977,-1.72461941,0.084596083,0.999886879
BT_0953,338.2224698,0.091760377,0.16093445,0.570172371,0.568560794,0.999886879
BT_0954,1009.756769,0.380066017,0.65144011,0.583424341,0.559607676,0.999886879
BT_0955,788.4024843,0.355840587,0.694511903,0.512360674,0.608398609,0.999886879
BT_0956,722.5583457,0.265476133,0.646818802,0.410433543,0.681487945,0.999886879
BT_0957,503.8319856,0.261012729,0.668570669,0.390404098,0.696237758,0.999886879
BT_0958,549.8037482,0.08415201,0.314227917,0.267805645,0.788848925,0.999886879
BT_0959,356.8615116,-0.226432311,0.160967828,-1.406692967,0.159518452,0.999886879
BT_0960,1049.955004,-0.306865942,0.13518108,-2.270036173,0.023205388,0.999886879
BT_0961,296.9080307,-0.267659766,0.175140561,-1.528256869,0.126448774,0.999886879
BT_0962,1043.607258,-0.311254099,0.13339528,-2.333321674,0.019631269,0.999886879
BT_0963,1511.866749,-0.178860692,0.096071914,-1.86173757,0.06264009,0.999886879
BT_0964,960.76464,-0.213322701,0.20463115,-1.042474233,0.297191866,0.999886879
BT_0965,682.4615865,-0.231024791,0.160018624,-1.44373689,0.148813,0.999886879
BT_0966,756.0896769,0.127856225,0.121207685,1.054852465,0.291492806,0.999886879
BT_0968,286.0131777,0.385592402,0.301202593,1.28017624,0.20048316,0.999886879
BT_0969,1361.833819,0.000793427,0.133696499,0.00593454,0.99526495,0.999886879
BT_0970,3379.02866,0.121217799,0.163857024,0.739777862,0.459434794,0.999886879
BT_0971,515.0070194,0.053030889,0.170811794,0.31046386,0.756208238,0.999886879
BT_0972,482.6503531,-0.142455322,0.155679257,-0.915056539,0.360161949,0.999886879
BT_0973,2147.849257,0.081446644,0.140286452,0.580573843,0.561527706,0.999886879
BT_0974,939.5884539,0.024632564,0.162156662,0.151905962,0.879261106,0.999886879
BT_0975,1412.932529,-0.042683678,0.172231356,-0.247827566,0.804267826,0.999886879
BT_0976,750.328987,0.03888615,0.132376532,0.293754105,0.768945807,0.999886879
BT_0979,1248.091045,-0.163042891,0.111004818,-1.468791126,0.141889452,0.999886879
BT_0980,605.4091807,-0.090116063,0.102630371,-0.878064276,0.379908838,0.999886879
BT_0981,3246.387738,-0.144443109,0.087698191,-1.647047761,0.099548229,0.999886879
BT_0982,47.5042683,-0.382834595,0.339938362,-1.126188266,0.260085839,0.999886879
BT_0983,620.9197802,-0.45695613,0.246924057,-1.850593802,0.064228012,0.999886879
BT_0984,370.0342327,-0.264625623,0.245735844,-1.076870263,0.28153823,0.999886879
BT_0985,245.468183,-0.21018216,0.216639522,-0.970193059,0.33195027,0.999886879
BT_0986,1386.724917,-0.230983941,0.228683498,-1.010059509,0.31246678,0.999886879
BT_0987,4165.78978,-0.302682998,0.266141918,-1.137299231,0.255413216,0.999886879
BT_0988,22301.01487,-0.423793431,0.28569018,-1.483402162,0.137967593,0.999886879
BT_0989,710.2349598,-0.034832959,0.157170865,-0.22162478,0.82460599,0.999886879
BT_0990,493.5261747,0.046946282,0.144601607,0.324659476,0.745438808,0.999886879
BT_0991,227.8428143,-0.149375069,0.176882619,-0.844486982,0.398397335,0.999886879
BT_0992,26.63073904,0.288360654,0.530851003,0.5432045,0.586989009,0.999886879
BT_0993,32.33148686,0.334783766,0.655869514,0.51044264,0.60974139,0.999886879
BT_0994,133.0238678,0.142442697,0.196345695,0.725468912,0.46816441,0.999886879
BT_0995,571.9664129,0.078479817,0.133642271,0.587237979,0.557043888,0.999886879
BT_0996,37.77135738,0.891896432,0.835044448,1.068082584,0.285483261,0.999886879
BT_0997,12.15762818,0.786977602,1.223510361,0.643212863,0.520085988,0.999886879
BT_0998,8217.567301,-0.073675732,0.070074588,-1.051390159,0.293079434,0.999886879
BT_0999,1153.790013,-0.10856898,0.083644129,-1.297986869,0.194291847,0.999886879
BT_1000,76.69730373,-0.281589505,0.606220043,-0.464500487,0.642289211,0.999886879
BT_1001,73.16458369,0.198449125,0.406248671,0.488491751,0.625201567,0.999886879
BT_1002,58.87486417,0.220846667,0.350179901,0.630666314,0.528258729,0.999886879
BT_1003,459.1786143,0.009008353,0.105095686,0.085715727,0.9316924,0.999886879
BT_1004,444.6297492,-0.050650037,0.097885624,-0.517441019,0.604848332,0.999886879
BT_1006,1232.422392,0.085642086,0.391194267,0.218924697,0.826708708,0.999886879
BT_1007,25549.37817,0.044818565,0.163130088,0.274741256,0.783515033,0.999886879
BT_1008,28991.08154,0.059682012,0.148692305,0.401379294,0.688140892,0.999886879
BT_1009,23060.34907,0.036618583,0.096225761,0.380548652,0.703538189,0.999886879
BT_1013,20.98560496,0.74664854,0.838762564,0.890178666,0.373369958,0.999886879
BT_1014,13.61759786,0.411096778,0.843811485,0.487190308,0.626123473,0.999886879
BT_1015,2287.907448,-0.002070686,0.092134144,-0.022474683,0.982069307,0.999886879
BT_1016,683.5495304,0.306777692,0.483859446,0.634022328,0.526066251,0.999886879
BT_1017,279.0410228,-0.013147168,0.125101422,-0.105092077,0.916302746,0.999886879
BT_1018,154.0037907,0.09473083,0.171438156,0.552565618,0.580560891,0.999886879
BT_1019,257.2143461,0.09237917,0.133947353,0.689667751,0.49040315,0.999886879
BT_1020,42.95209695,0.350221944,0.650289126,0.538563433,0.590188125,0.999886879
BT_1021,12.72406948,0.540287844,1.034689966,0.522173657,0.601549425,0.999886879
BT_1022,41.95637696,0.069916735,0.547931107,0.127601325,0.898464483,0.999886879
BT_1023,119.5383325,0.135671979,0.291598104,0.465270441,0.6417378,0.999886879
BT_1024,20.9278146,0.253146439,0.693902914,0.364815356,0.715249241,0.999886879
BT_1025,32.91110237,0.500774188,0.709841401,0.705473346,0.480515713,0.999886879
BT_1028,31.33883107,0.342289968,0.756572366,0.452421981,0.650965015,0.999886879
BT_1029,37.85561531,0.094312034,0.701909531,0.134364943,0.893114002,0.999886879
BT_1030,15.35176181,0.835240121,1.283417099,0.65079398,0.515179487,0.999886879
BT_1032,3128.36535,-0.065441052,0.183057217,-0.357489601,0.72072531,0.999886879
BT_1033,1330.608941,-0.120564831,0.154901034,-0.778334581,0.436371794,0.999886879
BT_1034,425.3836632,0.005426847,0.154693709,0.035081241,0.972014959,0.999886879
BT_1035,1134.351908,0.171301546,0.090542385,1.891948678,0.058497819,0.999886879
BT_1036,630.7668306,0.456466008,0.529504144,0.862063147,0.38865277,0.999886879
BT_1037,266.4273892,0.284198437,0.543505508,0.522898907,0.601044605,0.999886879
BT_1038,296.6510653,0.473449856,0.518098417,0.913822239,0.360810259,0.999886879
BT_1039,429.2985771,0.44520036,0.495517232,0.898455859,0.368942568,0.999886879
BT_1040,770.8640507,0.577949724,0.501179045,1.153180145,0.248836451,0.999886879
BT_1041,110.0185541,-0.394458554,0.229052046,-1.722135037,0.085045059,0.999886879
BT_1042,2195.318551,0.086922512,0.21819316,0.39837414,0.690354417,0.999886879
BT_1043,369.9531884,-0.407595615,0.548086382,-0.743670393,0.457075905,0.999886879
BT_1044,234.7391625,-0.41818602,0.567636327,-0.736714689,0.461295872,0.999886879
BT_1045,307.6095301,-0.416718198,0.519678634,-0.801876719,0.422624274,0.999886879
BT_1046,42.32182506,0.017026202,0.571558074,0.029789102,0.97623525,0.999886879
BT_1047,20.81103957,-0.260640837,0.525969551,-0.495543585,0.620216464,0.999886879
BT_1048,18.78738277,-0.366038877,0.461006859,-0.793998765,0.427196151,0.999886879
BT_1049,19.06575013,-0.167896535,0.618464872,-0.271473034,0.786027237,0.999886879
BT_1050,15.12383853,-0.101679566,0.612225846,-0.166081792,0.868092583,0.999886879
BT_1051,287.5232746,-0.229634344,0.20032817,-1.146290831,0.251674836,0.999886879
BT_1052,6026.857742,0.113983013,0.121454428,0.938483802,0.347995838,0.999886879
BT_1053,833.8790137,-0.145683089,0.120277682,-1.211222949,0.22580997,0.999886879
BT_1055,405.8622625,-0.240869444,0.120221773,-2.003542607,0.045119079,0.999886879
